Date,Time,Temp,CO2,Noise,Brightness,Relative-humidity,Motion,Nr-People,Lights-on/off,External-noise,Internal-noise,Door-open,Nr-Windows,Lecture,Nr-Computers,Weekday,Vents-on/off
2017-09-27,07:35,22.6681723843,427,39.7258821753,54,34.1350262483,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,07:40,22.6883164449,426,39.7258821753,54.18,34.0129410328,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,07:45,22.6983884752,425,39.7258821753,54.18,33.9518984251,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,07:50,22.6983884752,424,39.7258821753,54.18,33.9030643389,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,07:55,22.7084605054,422,39.3048798976,54.18,33.8115004273,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:00,22.7084605054,422,39.7258821753,54.54,33.738249298,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:05,22.7084605054,422,39.7258821753,53.82,33.5062873886,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:10,22.7084605054,421,45.5880441493,53.82,33.5551214748,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:15,22.6983884752,420,46.0461398525,53.64,33.6466853864,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:20,22.6883164449,419,39.7258821753,6.66,33.6711024295,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:25,22.658100354,419,48.5877185691,6.66,33.1339274814,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:30,22.6178122329,418,39.7258821753,6.84,33.1827615676,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:35,22.5976681724,417,43.2171734855,6.84,33.0667806129,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:40,22.5976681724,416,39.7258821753,7.02,32.9263826151,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:45,22.5875961421,415,44.3403696568,7.02,32.9507996582,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:50,22.5775241118,414,39.7258821753,7.02,32.8775485289,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,08:55,22.5573800513,413,39.7258821753,7.02,32.8531314858,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:00,22.5271639604,413,44.0710135223,7.02,32.901965572,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:05,22.5271639604,413,39.7258821753,7.02,32.8409229642,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:10,22.5170919302,413,45.1075910485,7.2,32.8165059211,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:15,22.5070198999,413,48.5877185691,7.38,32.8165059211,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:20,22.4868758393,413,39.7258821753,7.38,32.8897570504,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:25,22.4768038091,413,39.7258821753,7.38,32.9141740935,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:30,22.4768038091,412,39.7258821753,7.38,32.7859846173,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:35,22.4465877182,412,48.4146477663,7.38,32.7188377487,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:40,22.4465877182,412,46.4837091405,7.38,32.7432547918,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:45,22.436515688,412,46.695310471,7.38,32.7859846173,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:50,22.4163716274,411,48.5877185691,7.38,32.7432547918,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,09:55,22.4062995971,412,39.7258821753,7.38,32.7859846173,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:00,22.4163716274,412,39.7258821753,7.56,32.8653400073,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:05,22.4062995971,412,47.4980372473,45.18,33.1461360029,1,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:10,22.436515688,412,47.8754202577,55.26,32.9935294836,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:15,22.436515688,413,43.5098061426,55.26,32.9752167013,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:20,22.4465877182,413,40.1312223234,55.26,32.9752167013,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:25,22.436515688,414,39.7258821753,55.26,32.9630081797,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:30,22.4667317788,413,41.2630734944,55.26,32.9385911366,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:35,22.4768038091,413,46.0461398525,55.08,32.7188377487,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:40,22.4667317788,414,39.7258821753,55.26,32.6700036626,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:45,22.4667317788,414,46.695310471,56.7,32.389207667,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:50,22.4667317788,414,39.7258821753,56.52,32.7432547918,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,10:55,22.4768038091,414,44.3403696568,56.52,33.0423635698,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:00,22.4768038091,414,39.7258821753,56.34,33.2499084361,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:05,22.4768038091,414,46.0461398525,9.36,33.4452447809,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:10,22.4667317788,414,39.7258821753,4.68,33.2987425223,1,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:15,22.4465877182,414,39.7258821753,4.5,33.170553046,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:20,22.4163716274,414,39.7258821753,4.5,33.2376999145,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:25,22.4062995971,414,40.8989275101,4.5,32.9630081797,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:35,22.3458674155,414,41.9558353965,4.32,33.2499084361,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:40,22.3257233549,414,46.4837091405,4.32,33.5307044317,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:45,22.3055792943,414,45.1075910485,4.32,34.3914052008,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:50,22.3055792943,415,44.6027035376,4.14,34.684409718,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,11:55,22.2854352338,415,39.7258821753,4.14,34.5073861555,0,0,Off,VeryLow,VeryLow,No,2,No,1,0,On
2017-09-27,12:00,22.2854352338,415,40.1312223234,48.06,34.2265901599,1,1,On,VeryLow,Low,No,2,No,1,0,On
2017-09-27,12:05,22.3357953852,415,44.0710135223,54.18,34.5318031986,1,1,On,VeryLow,Low,No,2,No,1,0,On
2017-09-27,12:10,22.3962275668,415,42.28581138,53.64,35.1483335368,1,3,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:15,22.4465877182,415,56.804608809,52.02,35.7526553534,1,2,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:20,22.4868758393,416,49.2495138065,53.1,35.6977170065,1,2,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:25,22.5271639604,417,40.5219267299,52.74,35.709925528,1,2,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:30,22.5271639604,418,39.7258821753,52.74,35.5817360518,1,2,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:35,22.5573800513,419,45.3507358381,52.38,35.6671957026,1,2,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:40,22.547308021,420,43.5098061426,55.62,35.2460017092,1,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:45,22.547308021,420,46.0461398525,55.62,34.9896227567,0,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:50,22.5170919302,420,45.3507358381,56.16,35.1117079722,0,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,12:55,22.5170919302,420,39.7258821753,55.8,35.1361250153,0,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,13:00,22.5170919302,420,39.7258821753,56.52,35.3741911854,0,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,13:05,22.5170919302,420,43.7942845153,56.7,35.5084849225,0,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,13:10,22.5070198999,420,45.1075910485,56.34,35.5817360518,0,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,13:15,22.5170919302,420,62.8167646831,56.88,35.6732999634,1,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,13:20,22.5271639604,420,39.7258821753,58.68,35.8625320474,1,1,On,Low,Low,No,2,No,2,0,On
2017-09-27,13:25,22.547308021,421,39.7258821753,58.86,35.8259064827,0,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,13:35,22.5271639604,422,43.7942845153,58.5,36.1128067391,1,0,On,VeryLow,Low,No,2,No,2,0,On
2017-09-27,13:40,22.547308021,424,42.9159503313,57.6,36.2715175192,1,1,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,13:51,22.5573800513,425,39.7258821753,56.52,36.3752899524,0,1,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,13:56,22.547308021,425,48.4146477663,55.08,36.3997069955,1,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:01,22.547308021,425,49.7164903804,55.62,36.4973751679,1,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:06,22.547308021,425,47.3035761958,55.08,36.3508729093,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:11,22.5271639604,425,45.3507358381,55.08,36.3874984739,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:16,22.5271639604,425,39.7258821753,55.08,36.4363325601,1,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:21,22.547308021,425,39.7258821753,55.08,36.5950433403,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:26,22.5170919302,425,39.7258821753,55.26,36.4912709071,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:31,22.5271639604,425,39.7258821753,55.26,36.5584177756,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:36,22.5271639604,425,39.7258821753,55.26,36.8880478574,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:41,22.5170919302,425,47.3035761958,55.08,37.0650714199,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:46,22.5170919302,425,39.7258821753,55.08,37.113905506,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:51,22.5271639604,424,42.6056659385,54.9,37.1566353315,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,14:56,22.5170919302,424,50.3041916578,55.08,37.3214503724,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,15:01,22.5170919302,424,39.7258821753,55.08,37.1322182884,1,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,15:06,22.5070198999,424,44.8583421839,55.08,36.9674032475,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,15:11,22.5070198999,424,39.7258821753,55.26,36.9307776828,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,15:16,22.5070198999,424,39.7258821753,55.26,36.9674032475,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,15:21,22.5070198999,423,40.1312223234,55.44,37.1566353315,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,15:26,22.5070198999,422,47.1050738333,55.8,37.3885972409,1,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,15:31,22.5070198999,422,39.7258821753,57.06,37.3885972409,0,0,On,VeryLow,VeryLow,No,2,No,2,0,On
2017-09-27,15:36,22.547308021,422,39.7258821753,58.14,37.2848248077,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,15:41,22.5775241118,422,47.3035761958,58.86,37.2054694177,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,15:46,22.6178122329,422,39.7258821753,59.22,37.1932608961,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,15:51,22.6278842632,422,41.2630734944,59.58,37.1932608961,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,15:56,22.658100354,422,39.3048798976,59.22,37.1932608961,1,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:01,22.6883164449,422,39.7258821753,59.58,37.0894884629,1,1,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:06,22.7084605054,422,39.7258821753,59.94,37.0650714199,1,1,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:11,22.7386765963,422,39.7258821753,60.66,37.2176779392,1,1,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:16,22.7688926871,423,44.6027035376,60.66,37.2604077646,1,1,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:21,22.7789647174,424,39.7258821753,8.64,37.2604077646,1,1,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:26,22.7789647174,426,39.3048798976,8.46,37.4374313271,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:31,22.7789647174,428,39.7258821753,8.82,37.4618483702,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:36,22.7688926871,429,39.7258821753,9,37.5106824564,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:41,22.7588206568,431,39.3048798976,9,37.4740568917,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:46,22.7588206568,432,46.4837091405,8.46,37.4740568917,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:51,22.728604566,434,45.5880441493,7.92,37.4984739348,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,16:56,22.728604566,435,39.3048798976,7.2,37.5228909779,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:01,22.728604566,437,39.7258821753,6.66,37.5228909779,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:06,22.7084605054,440,46.4837091405,5.94,37.5656208033,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:11,22.6983884752,443,39.7258821753,5.22,37.5656208033,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:16,22.6983884752,446,39.3048798976,4.5,37.5656208033,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:21,22.6983884752,449,39.7258821753,3.96,37.5900378464,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:26,22.6883164449,452,39.7258821753,3.6,37.5412037602,1,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:31,22.6883164449,455,39.7258821753,3.06,37.5656208033,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:36,22.6681723843,457,39.7258821753,2.7,37.6144548895,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:41,22.6883164449,460,46.2673844193,2.34,37.6388719326,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:46,22.6681723843,467,39.7258821753,2.16,37.6388719326,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:51,22.6681723843,472,39.7258821753,1.8,37.6388719326,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,17:56,22.658100354,476,39.7258821753,1.44,37.6388719326,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:01,22.658100354,479,39.7258821753,1.26,37.5900378464,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:06,22.658100354,481,39.7258821753,0.9,37.6144548895,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:11,22.6480283238,483,41.2630734944,0.72,37.6144548895,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:16,22.6480283238,487,39.7258821753,0.54,37.6388719326,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:21,22.658100354,490,39.7258821753,0.36,37.6938102796,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:26,22.6480283238,495,39.7258821753,,37.736540105,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:31,22.6278842632,498,40.1312223234,,37.7609571481,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:36,22.6178122329,501,39.7258821753,,37.7853741912,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:41,22.6278842632,502,39.3048798976,,37.7853741912,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:46,22.6178122329,503,39.7258821753,,37.7853741912,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:51,22.6278842632,504,39.7258821753,,37.7853741912,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,18:56,22.6278842632,505,39.7258821753,,37.7609571481,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:01,22.6178122329,506,39.3048798976,47.7,37.7182273227,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:06,22.6278842632,505,39.7258821753,48.06,37.6938102796,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:11,22.6480283238,503,39.7258821753,48.06,37.5656208033,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:16,22.6681723843,503,39.7258821753,47.88,37.5228909779,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:21,22.6883164449,502,39.7258821753,47.7,37.4496398486,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:26,22.6883164449,502,39.7258821753,47.7,37.413014284,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:31,22.6983884752,501,39.7258821753,47.7,37.3397631547,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:36,22.728604566,500,39.3048798976,47.7,37.3214503724,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:41,22.728604566,499,39.7258821753,47.7,37.2726162862,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:46,22.728604566,500,39.3048798976,47.7,37.1932608961,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:51,22.7386765963,500,43.2171734855,47.7,37.168843853,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,19:56,22.7386765963,499,39.7258821753,47.52,37.1200097668,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:01,22.7386765963,499,39.7258821753,,37.1016969845,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:06,22.7386765963,499,39.7258821753,,37.0772799414,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:11,22.728604566,498,39.7258821753,,37.0406543768,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:16,22.7084605054,498,39.3048798976,,37.0406543768,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:21,22.6983884752,497,39.7258821753,,37.0162373337,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:26,22.6983884752,497,39.3048798976,,36.9918202906,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:31,22.6883164449,497,39.7258821753,46.98,37.0650714199,1,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:36,22.6883164449,497,39.3048798976,48.24,37.0406543768,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:41,22.6983884752,497,40.1312223234,48.24,37.0406543768,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:46,22.7084605054,497,39.3048798976,48.06,36.9918202906,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:51,22.7084605054,497,39.7258821753,48.06,36.9674032475,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,20:56,22.728604566,497,42.9159503313,48.06,36.9674032475,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:01,22.7386765963,497,39.7258821753,47.88,36.9429862044,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:06,22.7588206568,497,39.7258821753,47.7,36.9429862044,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:11,22.7588206568,497,39.3048798976,47.88,36.9429862044,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:16,22.7789647174,496,39.7258821753,47.88,36.9551947259,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:21,22.7688926871,496,39.7258821753,47.7,36.9551947259,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:26,22.7789647174,496,46.4837091405,47.7,36.979611769,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:31,22.7789647174,496,47.1050738333,,36.979611769,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:36,22.7789647174,497,39.3048798976,,37.0284458552,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:41,22.7688926871,497,39.3048798976,,37.0528628983,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:46,22.7588206568,497,39.3048798976,,37.1016969845,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:51,22.7386765963,497,39.3048798976,,37.1444268099,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,21:56,22.728604566,497,39.7258821753,,37.1932608961,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:01,22.7084605054,497,39.7258821753,,37.2176779392,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:06,22.6983884752,497,39.3048798976,,37.2726162862,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:11,22.6983884752,497,39.3048798976,,37.3214503724,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:16,22.6883164449,498,39.7258821753,,37.3397631547,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:21,22.6681723843,498,39.3048798976,,37.3885972409,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:26,22.6681723843,499,39.7258821753,,37.413014284,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:31,22.6681723843,499,39.7258821753,,37.4374313271,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:36,22.658100354,500,39.7258821753,,37.4740568917,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:42,22.658100354,500,43.5098061426,,37.4740568917,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:47,22.6278842632,501,39.7258821753,,37.5228909779,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:52,22.6278842632,502,39.7258821753,,37.5228909779,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,22:57,22.6278842632,502,39.7258821753,,37.5656208033,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:02,22.6278842632,503,40.8989275101,,37.5656208033,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:07,22.6278842632,504,39.3048798976,,37.5900378464,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:12,22.6278842632,505,39.3048798976,,37.5900378464,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:17,22.6178122329,506,39.7258821753,,37.5900378464,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:22,22.6178122329,506,39.3048798976,,37.6144548895,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:27,22.6178122329,507,39.7258821753,,37.6144548895,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:32,22.6178122329,507,39.7258821753,,37.6144548895,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:37,22.5976681724,508,46.4837091405,,37.6388719326,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:42,22.5976681724,509,39.3048798976,,37.6388719326,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:47,22.5875961421,509,39.7258821753,,37.6388719326,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:52,22.5976681724,510,39.7258821753,,37.6693932365,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-27,23:57,22.5875961421,511,39.7258821753,,37.6693932365,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:02,22.5875961421,512,39.3048798976,,37.6693932365,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:07,22.5775241118,512,39.7258821753,,37.6693932365,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:12,22.5775241118,512,39.7258821753,,37.6938102796,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:17,22.5775241118,513,39.7258821753,,37.7182273227,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:22,22.5775241118,514,39.7258821753,,37.7182273227,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:27,22.5775241118,514,39.7258821753,,37.736540105,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:32,22.5775241118,515,39.7258821753,,37.736540105,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:37,22.5775241118,515,39.7258821753,,37.736540105,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:42,22.5775241118,516,39.3048798976,,37.7609571481,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:47,22.5573800513,517,39.7258821753,,37.7487486265,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:52,22.5573800513,517,39.7258821753,,37.7487486265,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
2017-09-28,00:57,22.5775241118,518,40.5219267299,,37.7609571481,0,0,On,VeryLow,VeryLow,No,2,No,2,0,Off
